MMS Id,Normalized Call Number,Library Name,Location Name,Permanent Call Number,Title,Description,Base Status,Barcode,Scanned Barcode,Notes/Comments,Retention Commitment
991886180101921,"0nx""572 a75",Main Library,Stacks,NX572 .A75,Arts of Asia.,v.20(1990:July-Dec.),Item in place,0123500107271,39097014561816,,
991886180101921,"0nx""572 a75",Main Library,Stacks,NX572 .A75,Arts of Asia.,v.20(1990:Jan.-June),Item in place,0123500107263,39097014561824,,
991886180101921,"0nx""572 a75",Main Library,Stacks,NX572 .A75,Arts of Asia.,v.19(1989:July-Dec.),Item in place,0123500107255,39097014561832,,
991886180101921,"0nx""572 a75",Main Library,Stacks,NX572 .A75,Arts of Asia.,v.19(1989:Jan.-June),Item in place,0123500107248,39097014561840,,
991886180101921,"0nx""572 a75",Main Library,Stacks,NX572 .A75,Arts of Asia.,v.18(1988:July-Dec.),Item in place,0123500107230,39097014561857,,
991886180101921,"0nx""572 a75",Main Library,Stacks,NX572 .A75,Arts of Asia.,v.18(1988:Jan.-June),Item in place,0123500107222,39097014561865,,
993605380101921,0ml 5 o34,Main Library,Stacks,ML5 .O34,Ã–sterreichische Musikzeitschrift.,v.68:no.4(2013),Item in place,B1666533,39097013678561,,"v.1(1946)-v.61:no.10(2006),v.62:no.1(2007)-v.63:no.7(2008),v.63:no.10(2008)-v.70 (2015) committed to retain 20160630 20310630 EAST http://eastlibraries.org/retained-materials MWaIB"
993605380101921,0ml 5 o34,Main Library,Stacks,ML5 .O34,Ã–sterreichische Musikzeitschrift.,v.61:no.8-9(2006:Aug.-Sept.),Item in place,B175331,39097014557012,,"v.1(1946)-v.61:no.10(2006),v.62:no.1(2007)-v.63:no.7(2008),v.63:no.10(2008)-v.70 (2015) committed to retain 20160630 20310630 EAST http://eastlibraries.org/retained-materials MWaIB"
993605380101921,0ml 5 o34,Main Library,Stacks,ML5 .O34,Ã–sterreichische Musikzeitschrift.,v.61:no.10(2006:Oct.),Item in place,B175333,39097014557020,,"v.1(1946)-v.61:no.10(2006),v.62:no.1(2007)-v.63:no.7(2008),v.63:no.10(2008)-v.70 (2015) committed to retain 20160630 20310630 EAST http://eastlibraries.org/retained-materials MWaIB"
993605380101921,0ml 5 o34,Main Library,Stacks,ML5 .O34,Ã–sterreichische Musikzeitschrift.,v.63:no.7(2008:July),Item in place,B549629,39097014557038,,"v.1(1946)-v.61:no.10(2006),v.62:no.1(2007)-v.63:no.7(2008),v.63:no.10(2008)-v.70 (2015) committed to retain 20160630 20310630 EAST http://eastlibraries.org/retained-materials MWaIB"
993605380101921,0ml 5 o34,Main Library,Stacks,ML5 .O34,Ã–sterreichische Musikzeitschrift.,Supp. (2006): Mozart,Item in place,B1044554,39097014557046,,"v.1(1946)-v.61:no.10(2006),v.62:no.1(2007)-v.63:no.7(2008),v.63:no.10(2008)-v.70 (2015) committed to retain 20160630 20310630 EAST http://eastlibraries.org/retained-materials MWaIB"
993835390101921,0ml 5 c38,Main Library,Stacks,ML5 .C38,Chigiana.,v.45(2004),Item in place,B2204930,39097012109592,,
993835390101921,0ml 5 c38,Main Library,Stacks,ML5 .C38,Chigiana.,v.44(2003),Item in place,B2204929,39097012356136,,
993835390101921,0ml 5 c38,Main Library,Stacks,ML5 .C38,Chigiana.,v.21(1964),Item in place,0123500810577,39097014556691,,
993835390101921,0ml 5 c38,Main Library,Stacks,ML5 .C38,Chigiana.,v.22(1965),Item in place,0123500810585,39097014556816,,
993835390101921,0ml 5 c38,Main Library,Stacks,ML5 .C38,Chigiana.,v.23(1966),Item in place,0123500810593,39097014556824,,
993835390101921,0ml 5 c38,Main Library,Stacks,ML5 .C38,Chigiana.,v.24(1967),Item in place,0123500810601,39097014556832,,
993835390101921,0ml 5 c38,Main Library,Stacks,ML5 .C38,Chigiana.,v.25(1968),Item in place,0123500810619,39097014556840,,
993835390101921,0ml 5 c38,Main Library,Stacks,ML5 .C38,Chigiana.,v.26-27(1969-1970),Item in place,0123500810627,39097014556857,,
993835390101921,0ml 5 c38,Main Library,Stacks,ML5 .C38,Chigiana.,v.28(1971),Item in place,0123500810635,39097014556865,,
993835390101921,0ml 5 c38,Main Library,Stacks,ML5 .C38,Chigiana.,v.29-30(1972-1973),Item in place,0123500810643,39097014556873,,
993835390101921,0ml 5 c38,Main Library,Stacks,ML5 .C38,Chigiana.,v.31(1974),Item in place,0123500810650,39097014556881,,
993835390101921,0ml 5 c38,Main Library,Stacks,ML5 .C38,Chigiana.,v.32(1975),Item in place,0123500810668,39097014556899,,
993835390101921,0ml 5 c38,Main Library,Stacks,ML5 .C38,Chigiana.,v.33(1976),Item in place,0123500810676,39097014556907,,
993835390101921,0ml 5 c38,Main Library,Stacks,ML5 .C38,Chigiana.,v.34(1977),Item in place,0123500810684,39097014556915,,
993835390101921,0ml 5 c38,Main Library,Stacks,ML5 .C38,Chigiana.,v.35(1978),Item in place,0123500810692,39097014556923,,
993835390101921,0ml 5 c38,Main Library,Stacks,ML5 .C38,Chigiana.,v.36(1979),Item in place,0123500810700,39097014556931,,
993835390101921,0ml 5 c38,Main Library,Stacks,ML5 .C38,Chigiana.,v.37(1980),Item in place,0123500810718,39097014556949,,
